sample,0,1,2,3,4,5,6,7,8,9,0:0,0:1,0:2,0:3,1:0,1:1,1:2,1:3,2:0,2:1,3:0,3:1,3:2,target
1246,0.1952054794520548,0.0504335226343219,0.5555555555555556,0.75,0.8115942028985508,0.8833333333333333,0.04625,0.0786037785307224,0.0315802680247579,0.2504280821917808,0,0,1,0,1,0,0,0,1,0,0,1,0,0.1987223996667129
1247,0.1506849315068493,0.0319007221482156,0.6666666666666666,0.5,0.9637681159420288,0.9333333333333332,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.3236301369863014,0,1,0,0,0,0,0,1,1,0,0,1,0,0.2105263157894736
1248,0.1679793094795433,0.0515459580733366,0.5555555555555556,0.5,0.7536231884057971,0.4333333333333333,0.209375,0.095499645641389,0.0315802680247579,0.2024828767123287,0,0,1,0,1,0,0,0,1,0,0,1,0,0.1874739619497292
1250,0.1335616438356164,0.0275771810512047,0.4444444444444444,0.75,0.5652173913043478,0.0,0.0648032885674931,0.0946137491141034,0.0651289009497964,0.1053082191780822,0,1,0,0,1,0,0,0,1,0,0,1,0,0.116789334814609
1251,0.2465753424657534,0.0460866110448947,0.6666666666666666,0.5,0.6956521739130435,0.3,0.0648032885674931,0.1886959603118355,0.0315802680247579,0.4473458904109589,0,1,0,0,1,0,0,0,1,0,0,1,0,0.2903763366199139
1252,0.1679793094795433,0.0085816448152562,0.6666666666666666,0.5,0.9492753623188406,0.8833333333333333,0.101875,0.0786037785307224,0.0315802680247579,0.6014554794520548,0,0,0,1,1,0,0,0,1,0,0,1,0,0.1900430495764477
1255,0.1335616438356164,0.0263198485592091,0.6666666666666666,0.5,0.9492753623188406,0.9,0.0575,0.0786037785307224,0.0315802680247579,0.3193493150684932,0,0,0,1,1,0,0,0,1,0,0,1,0,0.1812248298847382
1256,0.1061643835616438,0.0230900465072799,0.5555555555555556,0.625,0.427536231884058,0.0,0.0648032885674931,0.0753012048192771,0.0315802680247579,0.1964897260273972,0,1,0,0,0,1,0,0,1,0,0,1,0,0.1285932509373698
1257,0.2397260273972602,0.0607773025777653,0.7777777777777778,0.5,0.8840579710144928,0.7333333333333333,0.34625,0.2328136073706591,0.0315802680247579,0.2876712328767123,0,0,1,0,1,0,0,0,1,0,0,1,0,0.3702263574503541
1258,0.1198630136986301,0.0129005118137839,0.4444444444444444,0.875,0.3623188405797101,0.0,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.3698630136986301,0,1,0,0,1,0,0,0,1,0,0,1,0,0.0902652409387585
1259,0.1301369863013698,0.0387342541307345,0.6666666666666666,0.5,0.9637681159420288,0.9166666666666666,0.11375,0.1160524450744153,0.0315802680247579,0.0860445205479452,0,0,0,1,1,0,0,0,1,0,0,1,0,0.2153867518400222
1260,0.1506849315068493,0.0394961321835051,0.5555555555555556,0.875,0.7028985507246377,0.3166666666666666,0.0648032885674931,0.1066619418851878,0.2971506105834464,0.0059931506849315,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1612276072767671
1261,0.1679793094795433,0.1092897707354694,0.5555555555555556,0.5,0.9202898550724636,0.8166666666666667,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.3600171232876712,0,1,0,0,1,0,0,0,1,0,0,1,0,0.2028884877100402
1262,0.2020547945205479,0.0387950174110168,0.4444444444444444,0.625,0.6086956521739131,0.1,0.0648032885674931,0.0892983699503898,0.0315802680247579,0.2337328767123287,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1305374253575892
1263,0.1679793094795433,0.0465072799083876,0.3333333333333333,0.5,0.6159420289855072,0.65,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.4726027397260274,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1758089154284127
1265,0.0445205479452054,0.0129005118137839,0.5555555555555556,0.5,0.9130434782608696,0.8166666666666667,0.0648032885674931,0.0471296952515946,0.0315802680247579,0.4875856164383562,0,1,0,0,0,0,1,0,1,0,0,1,0,0.2028884877100402
1266,0.047945205479452,0.011381429806726,0.6666666666666666,0.5,0.9202898550724636,0.8166666666666667,0.13625,0.0797306874557051,0.0315802680247579,0.103167808219178,0,0,1,0,0,0,0,1,1,0,0,1,0,0.2069157061519233
1267,0.1335616438356164,0.0412255486223094,0.6666666666666666,0.375,0.2753623188405797,0.0,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.3959760273972603,0,1,0,0,0,1,0,0,1,0,1,0,0,0.1209554228579364
1272,0.1679793094795433,0.0367197176844516,0.5555555555555556,0.75,0.6956521739130435,0.3,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.6374143835616438,0,1,0,0,1,0,0,0,1,0,0,1,0,0.2094847937786418
1273,0.1679793094795433,0.0571455280562761,0.4444444444444444,0.625,0.6739130434782609,0.25,0.07125,0.0992204110559886,0.2544097693351425,0.2428255183899418,0,0,1,0,1,0,0,0,1,0,0,1,0,0.1417858630745729
1274,0.3527397260273973,0.0477318937110004,0.5555555555555556,0.75,0.6304347826086957,0.9333333333333332,0.0525,0.1273919206236711,0.0315802680247579,0.1284246575342466,0,0,1,0,1,0,0,0,1,0,0,1,0,0.1973337036522705
1275,0.1095890410958904,0.0189861880389819,0.4444444444444444,0.625,0.2753623188405797,0.8833333333333333,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.2829623287671233,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1445632551034578
1277,0.1679793094795433,0.0543878099511556,0.5555555555555556,0.625,0.7246376811594203,0.3666666666666666,0.0648032885674931,0.1050673281360737,0.0315802680247579,0.0556506849315068,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1765032634356339
1278,0.1679793094795433,0.0774544859660193,0.5555555555555556,0.5,0.6884057971014492,0.4333333333333333,0.224375,0.0935506732813607,0.0315802680247579,0.4931506849315068,0,0,1,0,1,0,0,0,1,0,0,1,0,0.2263574503541174
1279,0.184931506849315,0.0382014069036434,0.7777777777777778,0.5,0.9420289855072465,0.8666666666666667,0.0648032885674931,0.1424521615875265,0.0315802680247579,0.1386986301369863,1,0,0,0,1,0,0,0,1,0,0,1,0,0.2806554645188168
1281,0.1575342465753424,0.0397672298955339,0.6666666666666666,0.5,0.9420289855072465,0.8666666666666667,0.06875,0.1396172927002126,0.0315802680247579,0.3360445205479452,0,0,1,0,1,0,0,0,1,0,0,1,0,0.2667685043743924
1283,0.136986301369863,0.0350557386244128,0.4444444444444444,0.75,0.7608695652173914,0.9666666666666668,0.0648032885674931,0.0942593905031892,0.0976933514246947,0.1558219178082192,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1605332592695459
1285,0.0993150684931506,0.0389726331533805,0.5555555555555556,0.75,0.3405797101449275,0.6666666666666666,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.3441780821917808,0,1,0,0,1,0,0,0,1,0,0,1,0,0.186224135536731
1286,0.0993150684931506,0.0219682628712987,0.5555555555555556,0.625,0.4855072463768116,0.0,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.3339041095890411,0,1,0,0,0,1,0,0,1,0,0,1,0,0.135536731009582
1287,0.1679793094795433,0.0396830961228353,0.5555555555555556,0.5,0.6594202898550725,0.2166666666666666,0.281875,0.1008150248051027,0.0549525101763907,0.2902397260273973,0,0,1,0,1,0,0,0,1,0,0,1,0,0.1501180391612276
1290,0.2226027397260274,0.0456425716889854,0.7777777777777778,0.5,0.9710144927536232,0.9333333333333332,0.4925,0.0786037785307224,0.0315802680247579,0.4644691780821918,0,0,0,1,1,0,0,0,1,0,0,1,0,0.3417580891542841
1291,0.1679793094795433,0.0598845497674636,0.4444444444444444,0.75,0.6666666666666666,0.2333333333333333,0.05375,0.1796598157335223,0.0315802680247579,0.0590753424657534,0,0,1,0,1,0,0,0,1,0,0,1,0,0.202194139702819
1293,0.1335616438356164,0.0247727219612517,0.4444444444444444,0.375,0.144927536231884,0.25,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.425513698630137,0,1,0,0,0,1,0,0,1,0,0,1,0,0.100819330648521
1295,0.1335616438356164,0.0321204047769286,0.4444444444444444,0.75,0.6014492753623188,0.6666666666666666,0.0648032885674931,0.0295889440113394,0.0315802680247579,0.2983732876712329,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1112345507568393
1297,0.2020547945205479,0.0345883287760873,0.4444444444444444,0.625,0.6594202898550725,0.2166666666666666,0.0925,0.1374911410347271,0.0315802680247579,0.1472602739726027,0,0,1,0,1,0,0,0,1,0,0,1,0,0.1667823913345368
1298,0.047945205479452,0.0111009838977307,0.5555555555555556,0.5,0.9637681159420288,0.9333333333333332,0.05125,0.096917080085046,0.0315802680247579,0.2428255183899418,0,0,1,0,0,1,0,0,1,0,0,1,0,0.1459519511179003
1299,1.0,0.2925378017714833,1.0,0.5,0.9855072463768116,0.9666666666666668,0.4975,1.0,0.0315802680247579,0.199486301369863,0,0,0,1,1,0,0,0,1,0,1,0,0,0.173725871406749
1300,0.184931506849315,0.0289794105961812,0.4444444444444444,0.75,0.6304347826086957,0.7333333333333333,0.0648032885674931,0.0602409638554216,0.6146540027137042,0.2428255183899418,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1653936953200944
1301,0.1679793094795433,0.0442263198485592,0.6666666666666666,0.5,0.9202898550724636,0.8166666666666667,0.215,0.122962437987243,0.0315802680247579,0.1215753424657534,0,1,0,0,1,0,0,0,1,0,0,1,0,0.2639911123455076
1302,0.1679793094795433,0.0289794105961812,0.5555555555555556,0.75,0.5072463768115942,0.0,0.0648032885674931,0.096917080085046,0.0315802680247579,0.0958904109589041,0,1,0,0,1,0,0,0,1,0,1,0,0,0.1980280516594917
1303,0.2431506849315068,0.0412255486223094,0.7777777777777778,0.5,0.8840579710144928,0.7333333333333333,0.244375,0.1311126860382707,0.0315802680247579,0.1819349315068493,0,0,1,0,1,0,0,0,1,0,0,1,0,0.3542563532842661
1304,0.1780821917808219,0.0345322395942882,0.6666666666666666,0.5,0.9637681159420288,0.9166666666666666,0.1425,0.0786037785307224,0.0315802680247579,0.6917808219178082,0,0,1,0,1,0,0,0,1,0,0,1,0,0.2737119844466046
1305,0.0376712328767123,0.0096426651709551,0.6666666666666666,0.5,0.9565217391304348,0.9,0.073125,0.0786037785307224,0.0315802680247579,0.4178082191780822,0,0,0,1,0,1,0,0,1,0,0,1,0,0.1320649909734759
1306,0.2979452054794521,0.0554955712916871,0.8888888888888888,0.5,0.9710144927536232,0.95,0.1875,0.2785258681785967,0.0315802680247579,0.0342465753424657,0,0,0,1,1,0,0,0,1,0,0,1,0,0.4028607137897514
1307,0.0924657534246575,0.0264320269228072,0.6666666666666666,0.5,0.9637681159420288,0.9333333333333332,0.05875,0.0786037785307224,0.0315802680247579,0.5856164383561644,0,0,0,1,1,0,0,0,1,0,0,1,0,0.2327454520205527
1308,0.1335616438356164,0.0316529949286031,0.4444444444444444,0.5,0.8840579710144928,0.75,0.0648032885674931,0.1321757618710134,0.0315802680247579,0.1044520547945205,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1431745590890154
1311,0.2705479452054795,0.0757203954287316,0.6666666666666666,0.875,0.6304347826086957,0.8666666666666667,0.0648032885674931,0.2491141034727144,0.0315802680247579,0.2123287671232876,0,1,0,0,1,0,0,0,1,0,0,1,0,0.4167476739341758
1312,0.160958904109589,0.0351211760031783,0.6666666666666666,0.5,0.9637681159420288,0.95,0.05,0.1638908575478384,0.0315802680247579,0.1494006849315068,0,0,1,0,1,0,0,0,1,0,0,1,0,0.2334398000277739
1313,0.1679793094795433,0.0386641426534857,0.7777777777777778,0.5,0.855072463768116,0.6666666666666666,0.21,0.0854004252303331,0.0315802680247579,0.4156678082191781,0,0,1,0,1,0,0,0,1,0,0,1,0,0.3709207054575753
1314,0.2979452054794521,0.0629788029633784,0.8888888888888888,0.5,0.9202898550724636,0.8166666666666667,0.103125,0.0786037785307224,0.0315802680247579,0.596318493150685,0,0,1,0,1,0,0,0,1,0,0,1,0,0.4142035828357173
1315,0.1335616438356164,0.0322045385496272,0.3333333333333333,0.625,0.5942028985507246,0.0666666666666666,0.0648032885674931,0.1296952515946137,0.0315802680247579,0.0924657534246575,0,1,0,0,1,0,0,0,1,0,0,1,0,0.116789334814609
1316,0.2191780821917808,0.045689312673818,0.5555555555555556,0.5,0.7028985507246377,0.3166666666666666,0.0648032885674931,0.0885896527285613,0.1872455902306648,0.0753424657534246,0,1,0,0,1,0,0,0,1,0,0,1,0,0.2388557144840994
1317,0.136986301369863,0.0417210030615345,0.7777777777777778,0.5,0.9855072463768116,0.9666666666666668,0.16875,0.0786037785307224,0.0315802680247579,0.6943493150684932,0,0,0,1,1,0,0,0,1,0,0,1,0,0.3618844604915984
1318,0.0890410958904109,0.0136951085559372,0.6666666666666666,0.5,0.9710144927536232,0.95,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.5787671232876712,0,1,0,0,0,0,0,1,0,1,0,1,0,0.2416331065129843
1319,0.1679793094795433,0.0630115216527612,0.7777777777777778,0.5,0.9347826086956522,0.8666666666666667,0.11125,0.0786037785307224,0.0315802680247579,0.7504280821917808,0,0,1,0,1,0,0,0,1,0,0,1,0,0.3334259130676295
1320,0.184931506849315,0.0416695879782187,0.3333333333333333,0.5,0.5942028985507246,0.0666666666666666,0.0825,0.0871722182849043,0.0315802680247579,0.1592465753424657,0,0,1,0,1,0,0,0,1,0,1,0,0,0.1056797666990695
1321,0.1678082191780822,0.0331860992311108,0.5555555555555556,0.25,0.6159420289855072,0.1166666666666666,0.0648032885674931,0.0334868887313961,0.4484396200814111,0.2688356164383562,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1688654353562005
1322,0.1679793094795433,0.0248989226202996,0.2222222222222222,0.625,0.5579710144927537,0.0,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.2428255183899418,0,1,0,0,1,0,0,0,1,0,0,1,0,0.0522149701430356
1323,0.2945205479452055,0.0415340391222043,0.6666666666666666,0.5,0.8695652173913043,0.7,0.0648032885674931,0.1194188518781006,0.0315802680247579,0.0325342465753424,0,1,0,0,1,0,0,0,1,0,0,1,0,0.2153867518400222
1324,0.0993150684931506,0.0188366168875178,0.3333333333333333,0.75,0.4927536231884058,0.0,0.0648032885674931,0.0496102055279943,0.0315802680247579,0.059931506849315,0,1,0,0,1,0,0,0,1,0,0,0,1,0.06610193028746
1325,0.184931506849315,0.0405992194255533,0.7777777777777778,0.5,0.9710144927536232,0.95,0.2675,0.0786037785307224,0.0315802680247579,0.7684075342465754,0,0,1,0,1,0,0,0,1,0,0,1,0,0.1556728232189973
1326,0.0650684931506849,0.0109186940568837,0.3333333333333333,0.375,0.3623188405797101,0.0,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.3407534246575342,0,1,0,0,0,1,0,0,1,0,0,1,0,0.027912789890293
1328,0.1335616438356164,0.0247727219612517,0.4444444444444444,1.0,0.7971014492753623,0.9666666666666668,0.0648032885674931,0.1135719347980156,0.0315802680247579,0.0749143835616438,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1327593389806971
1330,0.1438356164383561,0.0363831825936572,0.6666666666666666,0.5,0.9130434782608696,0.8,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.4002568493150685,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1966393556450493
1331,0.2191780821917808,0.0406646568043188,0.7777777777777778,0.5,0.9710144927536232,0.9333333333333332,0.25625,0.0786037785307224,0.0315802680247579,0.6797945205479452,0,0,0,1,1,0,0,0,1,0,0,1,0,0.2667685043743924
1332,0.1164383561643835,0.0443104536212578,0.4444444444444444,0.5,0.7536231884057971,0.4333333333333333,0.0648032885674931,0.0855776045357902,0.0315802680247579,0.1832191780821918,0,1,0,0,1,0,0,0,1,0,0,1,0,0.135536731009582
1334,0.1335616438356164,0.0275771810512047,0.4444444444444444,0.625,0.4782608695652174,0.75,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.34375,0,1,0,0,0,1,0,0,1,0,0,1,0,0.1258158589084849
1335,0.0102739726027397,0.0049919371801163,0.4444444444444444,0.625,0.7101449275362319,0.3333333333333333,0.195,0.1355421686746988,0.0315802680247579,0.2428255183899418,0,1,0,0,0,1,0,0,1,0,0,1,0,0.1251215109012637
1336,0.2020547945205479,0.0390287223351796,0.5555555555555556,0.5,0.7608695652173914,0.45,0.225,0.1215450035435861,0.0315802680247579,0.2842465753424658,0,0,1,0,1,0,0,0,1,0,0,1,0,0.1846965699208443
1337,0.2260273972602739,0.0371403865479445,0.4444444444444444,0.5,0.7318840579710145,0.3833333333333333,0.3525,0.0786037785307224,0.0315802680247579,0.708904109589041,0,0,1,0,1,0,0,0,1,0,0,1,0,0.1390084710456881
1339,0.2534246575342466,0.0567902965715487,0.6666666666666666,0.5,0.9420289855072465,0.8666666666666667,0.0648032885674931,0.1240255138199858,0.0315802680247579,0.0924657534246575,0,1,0,0,1,0,0,0,1,0,0,1,0,0.2292737119844466
1340,0.339041095890411,0.0386080534716866,0.4444444444444444,0.75,0.7246376811594203,0.3666666666666666,0.0648032885674931,0.0637845499645641,0.0315802680247579,0.2157534246575342,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1299819469518122
1342,0.1541095890410959,0.0579354506999462,0.5555555555555556,0.5,0.9492753623188406,0.9,0.0648032885674931,0.1442239546420978,0.0315802680247579,0.1284246575342466,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1667823913345368
1343,0.1679793094795433,0.0377433452522844,0.7777777777777778,0.5,0.9420289855072465,0.8666666666666667,0.093125,0.0786037785307224,0.0315802680247579,0.5496575342465754,0,0,1,0,1,0,0,0,1,0,0,1,0,0.2688515483960561
1344,0.1232876712328767,0.02925050830821,0.5555555555555556,0.625,0.4057971014492754,0.0,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.3835616438356164,0,1,0,0,1,0,0,0,1,0,1,0,0,0.1973337036522705
1345,0.2191780821917808,0.0458201874313491,0.6666666666666666,0.5,0.9710144927536232,0.9333333333333332,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.3116438356164384,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1679419525065963
1346,0.0993150684931506,0.0219682628712987,0.3333333333333333,0.375,0.3478260869565217,0.0,0.0648032885674931,0.0442948263642806,0.0315802680247579,0.3039383561643836,0,1,0,0,0,1,0,0,1,0,0,1,0,0.1022080266629634
1347,0.1679793094795433,0.0910561125522914,0.6666666666666666,0.75,0.6956521739130435,0.8833333333333333,0.0648032885674931,0.0526222537207654,0.0461329715061058,0.5149828767123288,0,1,0,0,1,0,0,0,1,0,0,1,0,0.316067212887099
1350,0.0993150684931506,0.0184626890088574,0.7777777777777778,0.5,0.0,0.6166666666666667,0.0648032885674931,0.0458894401133947,0.0315802680247579,0.1819349315068493,0,1,0,0,0,1,0,0,0,1,0,1,0,0.1209554228579364
1351,0.2397260273972602,0.0483442006123069,0.4444444444444444,0.5,0.7028985507246377,0.3166666666666666,0.23,0.0885896527285613,0.0315802680247579,0.3202054794520548,0,0,1,0,1,0,0,0,1,0,0,1,0,0.2292737119844466
1352,0.1678082191780822,0.0371450606464278,0.5555555555555556,0.625,0.6521739130434783,0.2,0.19875,0.0565201984408221,0.0315802680247579,0.230736301369863,0,0,1,0,1,0,0,0,1,0,0,1,0,0.1890015275656159
1353,0.0993150684931506,0.0219682628712987,0.5555555555555556,1.0,0.4710144927536231,0.8333333333333334,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.2988013698630137,0,1,0,0,0,1,0,0,1,0,0,1,0,0.1388696014442438
1354,0.1198630136986301,0.0627264016452826,0.7777777777777778,0.5,0.8913043478260869,0.7666666666666667,0.361875,0.144578313253012,0.0315802680247579,0.5209760273972602,0,0,1,0,1,0,0,0,1,0,0,1,0,0.5208998750173587
1355,0.1679793094795433,0.0421416719250274,0.6666666666666666,0.5,0.927536231884058,0.8333333333333334,0.0648032885674931,0.1302267895109851,0.0315802680247579,0.1100171232876712,0,1,0,0,1,0,0,0,1,0,0,1,0,0.2778780724899319
1356,0.2773972602739726,0.0415620837131038,0.6666666666666666,0.625,0.6956521739130435,0.7,0.089375,0.0786037785307224,0.0315802680247579,0.2440068493150685,0,0,1,0,1,0,0,0,1,0,0,1,0,0.1876128315511734
1358,0.1679793094795433,0.0525228446563369,0.4444444444444444,0.625,0.717391304347826,0.9666666666666668,0.0648032885674931,0.130049610205528,0.0315802680247579,0.1472602739726027,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1597000416608804
1359,0.1679793094795433,0.0038187384608193,0.5555555555555556,0.5,0.927536231884058,0.8333333333333334,0.135,0.0669737774627923,0.0315802680247579,0.1618150684931507,0,0,1,0,0,0,0,1,1,0,0,1,0,0.1980280516594917
1360,0.3698630136986301,0.072154058286008,0.8888888888888888,0.5,0.9565217391304348,0.9166666666666666,0.04125,0.2563784549964564,0.0315802680247579,0.2281678082191781,0,0,1,0,1,0,0,0,1,0,0,1,0,0.388973753645327
1361,0.1027397260273972,0.0399261492439645,0.4444444444444444,0.625,0.3550724637681159,0.8,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.261986301369863,0,1,0,0,1,0,0,0,1,0,0,1,0,0.2139980558255798
1363,0.1679793094795433,0.0524106662927387,0.3333333333333333,0.375,0.3478260869565217,0.95,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.3060787671232877,0,1,0,0,1,0,0,0,1,0,0,1,0,0.0972087210109707
1364,0.1780821917808219,0.033648834980953,0.5555555555555556,0.5,0.9710144927536232,0.95,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.2636986301369863,0,1,0,0,1,0,0,0,1,0,0,1,0,0.1694653520344396
1365,0.0308219178082191,0.0087873051485194,0.6666666666666666,0.5,0.9637681159420288,0.9166666666666666,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.2568493150684932,0,1,0,0,0,0,0,1,0,1,0,1,0,0.1517178169698653
1366,0.1679793094795433,0.0289794105961812,0.6666666666666666,0.5,0.927536231884058,0.8333333333333334,0.0648032885674931,0.0944365698086463,0.0315802680247579,0.1202910958904109,0,1,0,0,0,0,0,1,1,0,0,1,0,0.2514928482155256
1367,0.160958904109589,0.0368272219495664,0.6666666666666666,0.5,0.9202898550724636,0.8166666666666667,0.09875,0.1121545003543586,0.0315802680247579,0.1027397260273972,0,0,1,0,1,0,0,0,1,0,0,1,0,0.2195528398833495
