sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,0:0,0:1,0:2,0:3,1:0,1:1,1:2,1:3,1:4,1:5,1:6,1:7,1:8,1:9,1:10,1:11,1:12,1:13,1:14,2:0,2:1,2:2,2:3,2:4,2:5,2:6,2:7,2:8,2:9,2:10,2:11,2:12,2:13,3:0,3:1,3:2,3:3,3:4,3:5,3:6,3:7,3:8,3:9,3:10,3:11,3:12,3:13,4:0,4:1,4:2,4:3,4:4,5:0,5:1,5:2,5:3,5:4,5:5,5:6,5:7,5:8,5:9,5:10,5:11,5:12,5:13,5:14,5:15,5:16,5:17,5:18,5:19,5:20,5:21,5:22,5:23,6:0,6:1,6:2,6:3,7:0,7:1,7:2,7:3,7:4,7:5,7:6,7:7,8:0,8:1,8:2,8:3,8:4,8:5,9:0,9:1,9:2,target
1150,0.0993150684931506,0.0359905583210638,0.6666666666666666,1.0,0.3478260869565217,0.6333333333333333,0.0648032885674931,0.1105598866052445,0.0315802680247579,0.0111301369863013,0.1063829787234042,0.1142726021110601,0.3147699757869249,0.0102176932656384,0.2162773172569706,0.1417808219178082,0.5,0.3333333333333333,0.1914383561643835,0.375,0.3333333333333333,0.4166666666666667,0.204337899543379,0.2727272727272727,0.5,0.2284908321579689,0.1099702690174389,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.5454545454545454,0.75,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.1501180391612276
1151,0.1232876712328767,0.0326252074131201,0.5555555555555556,0.5,0.5652173913043478,0.0,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.398972602739726,0.1525368248772504,0.1372189077558513,0.1680350923745397,0.0102176932656384,0.1126601356443104,0.1417808219178082,0.0287671232876712,0.3333333333333333,0.1914383561643835,0.25,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.4545454545454545,0.25,0.2157968970380818,0.1099702690174389,0.0853021462021988,0.3876811594202898,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.9090909090909092,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.1237328148868212
1152,0.386986301369863,0.0769122905419617,0.4444444444444444,0.375,0.6304347826086957,0.15,0.0825,0.0311835577604535,0.0315802680247579,0.5522260273972602,0.2399345335515548,0.2597521798990362,0.1680350923745397,0.0102176932656384,0.2132629992464205,0.1417808219178082,0.0287671232876712,0.3333333333333333,0.5,0.375,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5363636363636364,0.5,0.3723554301833568,0.1099702690174389,0.2559414990859232,0.0397719376613063,0.0067117894509761,0.2083333333333333,0.0037383524520176,0.0028057445868316,0.9090909090909092,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.1597000416608804
1153,0.2363013698630137,0.0598985720629133,0.5555555555555556,0.75,0.6086956521739131,0.9,0.0648032885674931,0.0524450744153082,0.3710990502035278,0.098458904109589,0.1756137479541734,0.3389169343735658,0.1680350923745397,0.0102176932656384,0.2782592313489073,0.1417808219178082,0.0287671232876712,0.3333333333333333,0.1914383561643835,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.509090909090909,0.5,0.3314527503526093,0.1099702690174389,0.0853021462021988,0.5072463768115942,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.5454545454545454,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.2709345924177198
1154,0.1679793094795433,0.0214541120381406,0.5555555555555556,0.875,0.4202898550724637,0.95,0.0648032885674931,0.0953224663359319,0.0315802680247579,0.1190068493150685,0.1335515548281505,0.1106011932078935,0.1680350923745397,0.0102176932656384,0.0908063300678221,0.1417808219178082,0.0287671232876712,0.3333333333333333,0.1914383561643835,0.25,0.3333333333333333,0.25,0.204337899543379,0.9272727272727272,0.25,0.304654442877292,0.1099702690174389,0.0853021462021988,0.1739130434782608,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.4545454545454545,0.5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.1188723788362727
1155,0.1679793094795433,0.0579588211923625,0.6666666666666666,0.625,0.6739130434782609,0.6333333333333333,0.18,0.0804394046775336,0.0315802680247579,0.175513698630137,0.1414075286415712,0.1303350160624139,0.4445520581113801,0.0102176932656384,0.2799547852298417,0.1417808219178082,0.0287671232876712,0.3333333333333333,1.0,0.5,0.3333333333333333,0.5,0.6666666666666666,0.5909090909090909,0.5,0.3469675599435825,0.0700116686114352,0.1535648994515539,0.0397719376613063,0.0067117894509761,0.56875,0.0037383524520176,0.0028057445868316,0.3636363636363636,0.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.231773364810443
1156,0.2363013698630137,0.0442543644394587,0.4444444444444444,0.875,0.7536231884057971,0.9,0.0648032885674931,0.2049964564138908,0.0315802680247579,0.1198630136986301,0.2351882160392798,0.2530977512620468,0.1680350923745397,0.0102176932656384,0.2077995478522984,0.3333333333333333,0.0287671232876712,0.6666666666666666,0.1914383561643835,0.375,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6909090909090909,0.5,0.3723554301833568,0.1099702690174389,0.0383912248628884,0.0397719376613063,0.0067117894509761,0.375,0.0037383524520176,0.0028057445868316,0.5454545454545454,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.2542702402444105
1157,0.2191780821917808,0.037626492790203,0.4444444444444444,0.875,0.6739130434782609,0.8166666666666667,0.0648032885674931,0.1121545003543586,0.0315802680247579,0.2508561643835616,0.1995090016366612,0.2136301055530059,0.1680350923745397,0.0102176932656384,0.1753956292388847,0.1417808219178082,0.5,0.6666666666666666,0.1914383561643835,0.375,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5909090909090909,0.5,0.3540197461212976,0.1099702690174389,0.1681901279707495,0.0397719376613063,0.1889763779527559,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.8181818181818182,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.2013609220941536
1158,0.0445205479452054,0.0172988384865269,0.6666666666666666,0.5,0.9782608695652174,0.9666666666666668,0.10375,0.1601700921332388,0.0315802680247579,0.175513698630137,0.2150572831423895,0.2248737953189536,0.1680350923745397,0.0102176932656384,0.1846269781461944,0.3333333333333333,0.0287671232876712,0.6666666666666666,0.1914383561643835,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9818181818181818,0.5,0.4414668547249647,0.2007001166861143,0.113345521023766,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.5454545454545454,0.75,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.2709345924177198
1159,0.2431506849315068,0.0496950150739676,0.7777777777777778,0.5,0.9782608695652174,0.9666666666666668,0.11625,0.0786037785307224,0.0315802680247579,0.6763698630136986,0.2585924713584288,0.2859109683340982,0.1680350923745397,0.0102176932656384,0.23474001507159,0.1417808219178082,0.0287671232876712,0.6666666666666666,0.1914383561643835,0.375,0.3333333333333333,0.4166666666666667,0.204337899543379,0.9818181818181818,0.75,0.5853314527503526,0.1099702690174389,0.0438756855575868,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.4545454545454545,0.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.2780558255797806
1160,0.1883561643835616,0.0365514501390544,0.5555555555555556,0.625,0.7391304347826086,0.4,0.16875,0.0783132530120482,0.0315802680247579,0.1964897260273972,0.1474631751227496,0.1397430013767783,0.4518159806295399,0.0102176932656384,0.2905048982667671,0.1417808219178082,0.0287671232876712,0.6666666666666666,0.5,0.5,0.3333333333333333,0.5,0.3333333333333333,0.6727272727272727,0.5,0.3808180535966149,0.1099702690174389,0.1261425959780621,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.5454545454545454,0.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.20844327176781
1161,0.0102739726027397,0.0045806165135899,0.5555555555555556,0.5,0.7681159420289855,0.4666666666666667,0.0648032885674931,0.0551027639971651,0.0315802680247579,0.2328767123287671,0.1399345335515548,0.1195502524093621,0.2910411622276029,0.0102176932656384,0.2113790504898266,0.1417808219178082,0.0287671232876712,0.6666666666666666,0.5,0.375,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.7090909090909091,0.5,0.310296191819464,0.0303383897316219,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.5454545454545454,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.1542841272045549
1163,0.3013698630136986,0.0347005071396854,0.4444444444444444,0.5,0.6956521739130435,0.3,0.0648032885674931,0.0871722182849043,0.0315802680247579,0.1720890410958904,0.1463175122749591,0.1284993116108306,0.1680350923745397,0.0102176932656384,0.1055011303692539,0.1417808219178082,0.0287671232876712,0.3333333333333333,0.1914383561643835,0.375,0.3333333333333333,0.25,0.3333333333333333,0.6181818181818182,0.5,0.3173483779971791,0.1099702690174389,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.3636363636363636,0.25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.1306762949590334
1164,0.1335616438356164,0.0542195424057584,0.3333333333333333,0.375,0.7028985507246377,0.3166666666666666,0.0648032885674931,0.2122608079376328,0.0315802680247579,0.2428255183899418,0.1960720130932897,0.2120238641578705,0.1680350923745397,0.0102176932656384,0.174076865109269,0.6666666666666666,0.0287671232876712,0.521689497716895,1.0,0.3583047945205479,0.6666666666666666,0.3333333333333333,0.204337899543379,0.6272727272727273,0.5,0.2820874471086037,0.1400233372228704,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.1028454381335925
1165,0.1679793094795433,0.0694430811657201,0.4444444444444444,0.75,0.7681159420289855,0.4666666666666667,0.0648032885674931,0.1204819277108433,0.2652645861601085,0.1237157534246575,0.2225859247135843,0.2519504359798072,0.1680350923745397,0.0102176932656384,0.2068575734740015,0.3333333333333333,0.0287671232876712,0.3333333333333333,0.5,0.25,0.3333333333333333,0.25,0.3333333333333333,0.7090909090909091,0.5,0.4146685472496474,0.1960326721120186,0.3290676416819013,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.4545454545454545,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.2209415358977919
1166,0.1986301369863013,0.0385192456005048,0.6666666666666666,0.5,0.9927536231884058,0.9833333333333332,0.1675,0.0786037785307224,0.0315802680247579,0.6429794520547946,0.2458265139116203,0.2680128499311611,0.1680350923745397,0.0102176932656384,0.2200452147701582,0.1417808219178082,0.0287671232876712,0.6666666666666666,0.1914383561643835,0.375,0.3333333333333333,0.4166666666666667,0.204337899543379,0.990909090909091,0.5,0.4541607898448519,0.1099702690174389,0.2084095063985374,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.7272727272727273,0.75,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.2753367587835023
1167,0.1472602739726027,0.042884853583865,0.7777777777777778,0.5,0.9855072463768116,0.9666666666666668,0.045,0.0786037785307224,0.0315802680247579,0.7251712328767124,0.2772504091653028,0.3120697567691601,0.1680350923745397,0.0102176932656384,0.2562170308967596,0.1417808219178082,0.0287671232876712,0.6666666666666666,0.1914383561643835,0.375,0.3333333333333333,0.4166666666666667,0.204337899543379,0.9818181818181818,0.75,0.5472496473906912,0.1866977829638273,0.0603290676416819,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.0909090909090909,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.2922510762394112
1168,0.1267123287671233,0.0446469887120521,0.5555555555555556,0.5,0.927536231884058,0.8333333333333334,0.0648032885674931,0.1392629340892983,0.0315802680247579,0.0740582191780822,0.1569558101472995,0.1434144102799449,0.3447941888619855,0.0102176932656384,0.2518839487565938,0.3333333333333333,0.0287671232876712,0.6666666666666666,0.5,0.375,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.9090909090909092,0.5,0.3328631875881523,0.1099702690174389,0.0694698354661791,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.0909090909090909,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.1917789195945007
1169,0.339041095890411,0.0580896959498936,0.5555555555555556,0.75,0.4565217391304347,0.6,0.0648032885674931,0.1109142452161587,0.0315802680247579,0.2144691780821918,0.1844517184942717,0.2069756769160165,0.42227602905569,0.0102176932656384,0.3342125094197438,0.1417808219178082,0.0287671232876712,0.6666666666666666,0.1914383561643835,0.5,0.3333333333333333,0.4166666666666667,0.6666666666666666,0.3181818181818182,0.5,0.3808180535966149,0.1099702690174389,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.1875,0.0037383524520176,0.0028057445868316,0.5454545454545454,0.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.2778780724899319
1170,0.3321917808219178,0.1610694337329687,1.0,0.5,0.8913043478260869,0.7666666666666667,0.86125,0.245747696669029,0.0315802680247579,0.2324486301369863,0.3158756137479542,0.3435061955025241,0.8697336561743342,0.0102176932656384,0.6203843255463452,0.3333333333333333,0.0287671232876712,1.0,0.5,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8636363636363636,0.75,0.5691114245416079,0.4212368728121353,0.1389396709323583,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.5454545454545454,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.819469518122483
1171,0.1883561643835616,0.0401037649863282,0.5555555555555556,0.625,0.7608695652173914,0.45,0.0648032885674931,0.092487597448618,0.0315802680247579,0.2457191780821918,0.1793780687397708,0.1798990362551629,0.1680350923745397,0.0102176932656384,0.1477015825169555,0.3333333333333333,0.0287671232876712,0.3333333333333333,0.1914383561643835,0.375,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.7,0.25,0.2524682651622003,0.2368728121353558,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.7804878048780488,0.0028057445868316,0.5454545454545454,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.1890015275656159
1172,0.1883561643835616,0.0365514501390544,0.5555555555555556,0.625,0.6231884057971014,0.1333333333333333,0.0648032885674931,0.1172927002126151,0.0315802680247579,0.2564212328767123,0.2063829787234042,0.2127122533272143,0.1680350923745397,0.0102176932656384,0.1746420497362471,0.3333333333333333,0.0287671232876712,0.3333333333333333,0.1914383561643835,0.375,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5272727272727272,0.5,0.3053596614950635,0.1099702690174389,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.6,0.0037383524520176,0.0903225806451612,0.9090909090909092,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.1778919594500763
1173,0.047945205479452,0.0126995255790039,0.6666666666666666,0.5,0.9710144927536232,0.95,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.2675513698630137,0.102291325695581,0.0667737494263423,0.3026634382566586,0.0102176932656384,0.1725697061039939,0.1417808219178082,0.0287671232876712,0.6666666666666666,0.5,0.25,0.3333333333333333,0.25,0.204337899543379,0.9636363636363636,0.5,0.4407616361071932,0.1099702690174389,0.0987202925045703,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.1818181818181818,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.1902513539786141
1174,0.4006849315068493,0.0781976676248568,0.4444444444444444,0.625,0.5362318840579711,0.7333333333333333,0.0648032885674931,0.0269312544294826,0.3181818181818182,0.418236301369863,0.2615384615384615,0.2987608994951812,0.4702179176755447,0.8374125874125874,0.5184626978146194,0.1417808219178082,0.0287671232876712,1.0,0.1914383561643835,0.375,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.7136923989715859,0.4417808219178082,0.3335543984388585,0.1423570595099183,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.1818181818181818,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.2299680599916678
1175,0.2020547945205479,0.0713267428544719,0.5555555555555556,0.875,0.4347826086956521,0.0,0.0648032885674931,0.0891211906449326,0.0315802680247579,0.192208904109589,0.155810147299509,0.1918311151904543,0.5690072639225182,0.0102176932656384,0.3788620949510173,0.1417808219178082,0.0287671232876712,0.6666666666666666,0.5,0.5,0.3333333333333333,0.5833333333333334,0.3333333333333333,0.2909090909090909,0.5,0.2538787023977433,0.1099702690174389,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.5454545454545454,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.2834328565477017
1176,0.2191780821917808,0.0438336955759657,0.7777777777777778,0.5,0.8695652173913043,0.8333333333333334,0.210625,0.1240255138199858,0.0315802680247579,0.4208047945205479,0.2754500818330606,0.4118861863240018,0.3598062953995157,0.0102176932656384,0.4781461944235117,0.1417808219178082,0.0287671232876712,0.6666666666666666,0.5,0.5,0.3333333333333333,0.5833333333333334,0.3333333333333333,0.8363636363636363,0.5,0.3815232722143865,0.1099702690174389,0.0603290676416819,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.2727272727272727,0.25,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.3473128732120539
1177,0.0547945205479452,0.0264133305288742,0.4444444444444444,0.5,0.8115942028985508,0.5833333333333334,0.0648032885674931,0.1165839829907866,0.0315802680247579,0.0933219178082191,0.1433715220949263,0.1351537402478201,0.1680350923745397,0.0102176932656384,0.110964581763376,0.3333333333333333,0.0287671232876712,0.3333333333333333,0.1914383561643835,0.375,0.3333333333333333,0.25,0.204337899543379,0.7636363636363637,0.25,0.1861777150916784,0.4224037339556593,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.8181818181818182,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.1174836828218303
